PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,ZngCdPr,ClassPr_S,ClassSc_S,LndAc_S,OthAc_S,GLA,BsmtLivArea,GrLivAreaBucks
903227150,1453,132000,50,RM,53.0,6360,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,3,3,CBlock,3,3,0,2,360.0,1,159.0,316.0,835.0,GasA,3,Y,FuseA,955,498,0,0.0,0.0,1,1,3,1,4,7,Min2,2,2,Detchd,1942.0,1.0,1.0,240.0,3.0,3.0,Y,0,0,35,0,148,0,0,None,None,0,3,2010,WD ,Normal,UCRM,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,42400.0,127100.0,1453.0,519.0,15
534251320,1328,143000,20,RL,75.07142857142857,9790,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,0,4,569.0,2,81.0,678.0,1328.0,GasA,3,Y,SBrkr,1328,0,0,1.0,0.0,1,1,3,1,3,6,Typ,2,4,Attchd,1963.0,1.0,2.0,528.0,3.0,3.0,Y,0,26,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,48300.0,144700.0,1328.0,650.0,12
909100080,1296,104000,30,RL,67.0,4853,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,3,3,BrkTil,3,3,1,2,133.0,0,0.0,974.0,1107.0,GasA,2,N,FuseA,1296,0,0,0.0,0.0,2,0,2,1,2,5,Typ,1,4,Detchd,1979.0,1.0,1.0,260.0,3.0,3.0,Y,0,0,36,0,0,0,0,MnPrv,None,0,5,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1945 & OLDER,38600.0,115700.0,1296.0,133.0,11
905200160,1006,80000,20,RL,69.34177215189874,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,0,5,288.0,0,0.0,718.0,1006.0,GasA,3,Y,SBrkr,1006,0,0,0.0,0.0,1,0,3,1,3,5,Typ,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,Y,0,24,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,38200.0,114500.0,1006.0,288.0,4
914478020,918,148000,80,RL,65.96,8750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50.0,3,3,CBlock,3,3,2,2,224.0,5,530.0,98.0,852.0,GasA,3,Y,SBrkr,918,0,0,0.0,1.0,1,0,3,0,3,4,Typ,0,0,Attchd,1975.0,1.0,1.0,360.0,3.0,3.0,Y,192,84,0,0,0,0,0,None,None,0,3,2007,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,43900.0,131800.0,918.0,754.0,3
527451650,1302,119500,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3,3,CBlock,3,3,0,4,231.0,0,0.0,399.0,630.0,GasA,3,Y,SBrkr,630,672,0,0.0,0.0,2,1,3,1,3,6,Typ,0,0,Detchd,1972.0,1.0,1.0,264.0,3.0,3.0,Y,185,0,0,0,0,0,0,None,None,0,2,2009,WD ,Normal,F-PRD,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,34900.0,104500.0,1302.0,231.0,11
528142150,1760,269500,20,RL,90.0,12878,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,4,3,PConc,4,3,0,4,1262.0,0,0.0,498.0,1760.0,GasA,5,Y,SBrkr,1760,0,0,1.0,0.0,2,0,3,1,4,8,Typ,1,4,Attchd,2003.0,3.0,2.0,583.0,3.0,3.0,Y,165,190,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,FS-RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,84900.0,254600.0,1760.0,1262.0,22
531452210,1320,150000,60,RL,75.74193548387096,9019,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,4,274.0,0,0.0,362.0,636.0,GasA,5,Y,SBrkr,636,684,0,0.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,1994.0,3.0,2.0,472.0,3.0,3.0,Y,0,40,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,41700.0,125100.0,1320.0,274.0,11
528168030,2400,290000,60,RL,96.0,13262,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,0,0,0.0,0,0.0,1082.0,1082.0,GasA,5,Y,SBrkr,1105,1295,0,0.0,0.0,3,1,4,1,4,10,Typ,1,4,BuiltIn,2003.0,3.0,3.0,730.0,3.0,3.0,Y,114,40,0,0,0,0,0,None,None,0,6,2009,WD ,Normal,FS-RL,RESIDENTIAL,2-STORY 1946 & NEWER,83000.0,249000.0,3571.0,0.0,28
923202105,1430,173500,20,RL,93.0,10114,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,2,0,0.0,0,0.0,1430.0,1430.0,GasA,5,Y,SBrkr,1430,0,0,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2004.0,2.0,2.0,624.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,3,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,54800.0,164400.0,1456.0,0.0,14
911103060,1991,119600,190,C (all),75.0,8250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,0,0.0,0,0.0,957.0,957.0,GasA,2,N,SBrkr,1034,957,0,0.0,0.0,2,0,4,2,3,9,Typ,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,N,0,0,133,0,0,0,0,None,None,0,6,2007,WD ,Normal,S-SMD,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,36200.0,108700.0,1991.0,0.0,25
534401190,1136,140000,20,RL,80.0,9200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,2,892.0,0,0.0,244.0,1136.0,GasA,3,Y,SBrkr,1136,0,0,1.0,0.0,1,0,3,1,3,5,Typ,1,4,Attchd,1965.0,2.0,1.0,384.0,3.0,3.0,Y,426,0,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,44300.0,132900.0,1136.0,892.0,7
907175100,1779,197900,60,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,0,0.0,0,0.0,866.0,866.0,GasA,5,Y,SBrkr,866,913,0,0.0,0.0,2,1,3,1,4,6,Typ,0,0,Attchd,1998.0,2.0,2.0,546.0,3.0,3.0,Y,198,36,0,0,0,0,0,None,None,0,3,2009,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,62200.0,186500.0,1779.0,0.0,23
902110010,967,99900,30,RM,56.0,3153,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,0,0.0,0,0.0,967.0,967.0,GasA,4,Y,SBrkr,967,0,0,0.0,0.0,1,0,2,1,3,5,Typ,1,4,Detchd,1920.0,1.0,1.0,180.0,2.0,3.0,N,0,0,26,0,0,0,0,None,None,0,7,2007,WD ,Normal,RM,RESIDENTIAL,1-STORY 1945 & OLDER,28000.0,83800.0,967.0,0.0,3
534431020,908,138500,45,RL,85.0,12172,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,PConc,3,3,0,1,130.0,2,259.0,433.0,822.0,GasA,3,Y,SBrkr,908,0,0,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Attchd,1975.0,1.0,2.0,512.0,3.0,3.0,Y,284,24,0,0,192,0,0,MnPrv,None,0,10,2007,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,42100.0,126400.0,1100.0,389.0,2
908186080,1072,145500,180,RM,35.0,3675,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,Wood,4,3,3,5,547.0,0,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072,0,0,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Basment,2005.0,3.0,2.0,525.0,3.0,3.0,Y,0,28,0,0,0,0,0,None,None,0,4,2009,WD ,Normal,FS-RM,RESIDENTIAL,MULTILEVEL TWNHM  - INCL SPLIT LEV/FOYER,43700.0,131100.0,1072.0,547.0,6
903233030,1281,132500,50,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,4,351.0,0,0.0,405.0,756.0,GasA,4,Y,FuseA,903,378,0,1.0,0.0,1,0,2,1,4,6,Typ,0,0,Detchd,1926.0,1.0,2.0,379.0,3.0,3.0,Y,25,0,0,0,0,0,0,None,None,0,8,2007,WD ,Normal,UCRM,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,41000.0,123000.0,1281.0,351.0,11
902406070,1521,146500,70,RM,60.0,9720,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,0,0,0.0,0,0.0,741.0,741.0,GasA,5,Y,SBrkr,780,741,0,0.0,0.0,1,0,4,1,4,8,Typ,0,0,Detchd,1950.0,1.0,3.0,640.0,3.0,3.0,Y,0,0,238,0,0,0,0,MnPrv,None,0,9,2009,WD ,Normal,UCRM,RESIDENTIAL,2-STORY 1945 & OLDER,43200.0,129500.0,1521.0,0.0,17
532354010,970,132500,20,RL,80.0,8480,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,630.0,0,0.0,340.0,970.0,GasA,3,Y,SBrkr,970,0,0,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1996.0,1.0,2.0,624.0,3.0,3.0,Y,0,24,0,0,192,0,0,None,None,0,7,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,40200.0,120400.0,970.0,630.0,4
916380070,1620,315500,20,RL,89.0,12898,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70.0,4,3,PConc,5,3,3,5,1022.0,0,0.0,598.0,1620.0,GasA,5,Y,SBrkr,1620,0,0,1.0,0.0,2,0,2,1,5,6,Typ,1,5,Attchd,2008.0,3.0,3.0,912.0,3.0,3.0,Y,228,0,0,0,0,0,0,None,None,0,9,2009,WD ,Normal,F-PRD,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,96000.0,288100.0,1619.0,1022.0,19
903425420,838,130000,30,RL,55.0,10267,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,4,BrkTil,3,4,1,2,210.0,4,606.0,0.0,816.0,GasA,5,Y,SBrkr,838,0,0,1.0,0.0,1,0,2,1,2,5,Typ,0,0,Detchd,1961.0,3.0,1.0,275.0,3.0,3.0,N,0,0,112,0,0,0,0,MnWw,None,0,5,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1945 & OLDER,39700.0,119100.0,838.0,816.0,1
907227030,864,133500,20,RL,36.0,15523,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,2,3,460.0,0,0.0,404.0,864.0,GasA,5,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,3,5,Typ,1,2,Attchd,1972.0,1.0,1.0,338.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,8,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,40600.0,121800.0,864.0,460.0,1
910205120,1107,110000,50,RM,50.0,9140,Pave,None,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,3,308.0,0,0.0,321.0,629.0,GasA,2,Y,SBrkr,727,380,0,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1950.0,1.0,1.0,625.0,3.0,3.0,Y,0,56,0,0,200,0,0,MnPrv,None,0,4,2010,COD,Normal,UCRM,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,36300.0,109000.0,1107.0,308.0,7
906201120,1433,270000,20,RL,83.0,11980,Pave,None,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177.0,4,3,CBlock,4,3,3,5,1433.0,0,0.0,0.0,1433.0,GasA,5,Y,SBrkr,1433,0,0,1.0,0.0,1,1,1,1,4,4,Typ,2,3,Attchd,1987.0,2.0,2.0,528.0,4.0,4.0,Y,0,278,0,0,266,0,0,MnPrv,None,0,6,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,77300.0,231900.0,1419.0,1433.0,14
923251080,1188,157900,20,RL,91.70370370370371,26142,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,3,3,CBlock,3,3,0,2,593.0,0,0.0,595.0,1188.0,GasA,3,Y,SBrkr,1188,0,0,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1962.0,1.0,1.0,312.0,3.0,3.0,P,261,39,0,0,0,0,0,None,None,0,4,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,56200.0,168600.0,1188.0,593.0,8
534451080,720,72500,20,RL,56.2,6627,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,Floor,3,N,SBrkr,720,0,0,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,1955.0,1.0,1.0,287.0,3.0,2.0,Y,0,0,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,21800.0,65400.0,720.0,0.0,0
902103090,1657,111500,50,RM,60.0,5520,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,2,0,1,284.0,0,0.0,863.0,1147.0,GasA,3,N,SBrkr,1147,510,0,0.0,0.0,1,0,4,1,2,9,Typ,1,3,Detchd,1920.0,1.0,1.0,162.0,2.0,2.0,N,0,0,0,0,0,0,0,None,None,0,7,2006,WD ,Normal,UCRM,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,35800.0,107300.0,1657.0,284.0,20
909428240,1906,224000,20,RL,100.0,17500,Pave,None,Reg,Bnk,AllPub,Corner,Mod,Crawfor,PosA,Norm,1Fam,1Story,6,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,420.0,3,3,PConc,3,3,2,1,784.0,3,435.0,91.0,1310.0,GasA,5,Y,SBrkr,1906,0,0,1.0,0.0,1,1,3,1,3,6,Typ,2,4,Basment,1954.0,1.0,2.0,576.0,3.0,3.0,Y,0,201,0,0,0,0,0,None,None,0,1,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,76500.0,229500.0,1906.0,1219.0,24
528120130,2331,379000,60,RL,102.0,12151,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,368.0,4,3,PConc,5,3,2,5,1249.0,0,0.0,165.0,1414.0,GasA,5,Y,SBrkr,1414,917,0,1.0,0.0,2,1,3,1,5,9,Typ,1,4,BuiltIn,2005.0,3.0,3.0,1003.0,3.0,3.0,Y,192,63,0,0,0,0,0,None,None,0,8,2008,WD ,Normal,FS-RL,RESIDENTIAL,2-STORY 1946 & NEWER,105400.0,316000.0,2331.0,1249.0,28
907255030,1947,274000,60,RL,74.29411764705883,9720,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,4,3,PConc,4,3,1,5,1194.0,0,0.0,163.0,1357.0,GasA,5,Y,SBrkr,1366,581,0,1.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,2001.0,3.0,3.0,725.0,3.0,3.0,Y,168,116,0,0,0,0,0,None,None,0,1,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,81000.0,242800.0,1947.0,1194.0,25
908102270,1486,167000,20,RL,75.0,9937,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,0,3,637.0,0,0.0,849.0,1486.0,GasA,5,Y,SBrkr,1486,0,0,1.0,0.0,1,0,3,1,3,7,Typ,0,0,Detchd,1968.0,3.0,2.0,480.0,3.0,3.0,Y,0,0,0,0,0,0,0,MnPrv,None,0,3,2009,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50800.0,152200.0,1486.0,637.0,16
909100150,1292,108000,30,RL,67.0,5142,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,0,4,224.0,0,0.0,725.0,949.0,GasA,3,Y,SBrkr,949,343,0,0.0,0.0,1,1,3,1,4,6,Typ,0,0,Detchd,1923.0,1.0,1.0,205.0,3.0,3.0,N,0,0,183,0,0,0,0,None,None,0,6,2008,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,31800.0,95200.0,1292.0,224.0,11
903231060,800,60000,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,0,0,0.0,0,0.0,264.0,264.0,Grav,2,N,FuseA,800,0,0,0.0,0.0,1,0,1,1,2,4,Maj1,1,1,None,1978.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,0,None,None,0,1,2009,ConLw,Normal,UCRM,RESIDENTIAL,1-STORY 1945 & OLDER,24400.0,73300.0,800.0,0.0,0
923201020,1264,169000,20,RL,85.0,15300,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1965,1977,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3,3,0,2,42.0,0,0.0,1026.0,1068.0,GasA,3,Y,SBrkr,1264,0,0,1.0,0.0,1,0,2,1,3,7,Typ,1,3,Attchd,1965.0,1.0,2.0,528.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,47600.0,142900.0,1264.0,42.0,10
534429150,1576,174500,80,RL,85.0,11475,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,3,3,3,4,568.0,0,0.0,640.0,1208.0,GasA,5,Y,SBrkr,1576,0,0,1.0,0.0,1,0,4,1,4,7,Typ,1,1,BuiltIn,1961.0,3.0,2.0,368.0,3.0,3.0,Y,85,0,0,0,0,0,0,None,None,0,9,2009,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,54600.0,163600.0,1576.0,568.0,18
534129060,1620,215000,20,RL,85.8913043478261,15387,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,4,603.0,3,294.0,723.0,1620.0,GasA,5,Y,SBrkr,1620,0,0,0.0,0.0,2,0,4,1,4,8,Typ,1,4,Attchd,1967.0,1.0,2.0,578.0,3.0,3.0,Y,0,62,192,0,0,0,0,None,Shed,450,8,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,67200.0,201600.0,1620.0,897.0,19
534151090,1594,188500,20,RL,80.0,9547,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,3,3,PConc,4,3,0,0,0.0,0,0.0,1594.0,1594.0,GasA,5,Y,SBrkr,1594,0,0,0.0,0.0,2,0,2,1,4,6,Typ,1,3,Attchd,1993.0,2.0,2.0,472.0,3.0,3.0,Y,190,80,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,56200.0,168600.0,1594.0,0.0,18
910204050,2168,123000,70,RM,50.0,8660,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,3,0,0,0.0,0,0.0,760.0,760.0,GasA,5,N,SBrkr,928,928,312,0.0,0.0,2,0,5,1,4,11,Typ,0,0,Detchd,1998.0,1.0,2.0,576.0,3.0,3.0,Y,467,160,78,0,0,0,0,None,None,0,12,2009,WD ,Normal,UCRM,RESIDENTIAL,2-STORY 1945 & OLDER,43500.0,130600.0,2168.0,0.0,27
535457040,1800,141000,90,RL,80.0,8000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,0,0.0,0,0.0,1800.0,1800.0,GasA,5,N,SBrkr,1800,0,0,0.0,0.0,2,0,6,2,3,10,Typ,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,RL,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,36800.0,110500.0,1800.0,0.0,23
903426200,1560,159900,70,RM,60.0,12900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,3,0,0,0.0,0,0.0,780.0,780.0,GasA,5,Y,SBrkr,780,780,0,0.0,0.0,1,1,3,1,4,7,Typ,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,N,344,0,0,0,168,0,0,None,None,0,5,2010,WD ,Normal,UCRM,RESIDENTIAL,2-STORY 1945 & OLDER,63900.0,191800.0,2502.0,0.0,18
535383070,1374,105000,50,RL,90.0,5400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,2,3,PConc,3,3,0,4,315.0,2,105.0,420.0,840.0,GasA,5,Y,SBrkr,840,534,0,0.0,0.0,1,0,2,1,3,6,Typ,0,0,Detchd,1967.0,3.0,1.0,338.0,3.0,3.0,Y,0,0,198,0,0,0,0,None,None,0,10,2009,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,34600.0,103600.0,1374.0,420.0,13
